,sentence_id,word_sequence,passage_id,bin_id_audio,onset,offset,word,prominence_value,boundary_value,prominence_label,surprisal_2gram,surprisal_3gram,surprisal_4gram,surprisal_5gram,surprisal_6gram,surprisal_gpt2,surprisal_bert,sentence_seq,bin_id_video,word_prev,lemma_prev,syllable_num_prev,pos_prev,pos_detail_prev,word_len_prev,surprisal_prev,mean_f0_prev,meaningful_gesture_prev,beat_gesture_prev,gesture_corres_prev,mouth_dist_prev
931,42G,4,42,932,1.36,1.77,base,0.55,1.07,1,8.24842858494368,6.83977465224394,6.77813747861489,6.77813747861489,6.77813747861489,8.971727,6.00808048248291,1,1854,base,base,1,1,NN,4,7.460775568,331.4976887,0,0,0,0.418
932,42G,5,42,933,1.77,1.86,of,0,0,0,1.81219403351295,2.38417216588633,2.67104172587272,2.60755339483267,2.60755339483267,5.223466,4.42656421661376,,,,,,,,,,,,,,
933,42G,6,42,934,1.86,1.92,the,0,0,0,1.18630300021576,0.508886953376496,1.19915062005569,1.36389800259902,1.36389800259902,0.73280114,0.0239965133368968,,,,,,,,,,,,,,
934,42G,7,42,935,1.92,2.31,mixing,1.042,0.361,1,10.4103043045183,11.1749519926967,11.2558561356307,10.8046162044746,10.7439617033739,0.65594167,0.110327035188674,1,1855,mixing,mix,2,1,VBG,6,9.395172539,378.2296184,0,0,0,1.132
935,42G,8,42,936,2.31,2.58,bowl,0.893,0,1,8.46802295629184,9.50773111576499,9.39038684037926,9.36155336186787,9.36155336186786,11.348779,5.45993709564209,1,1856,bowl,bowl,1,1,NN,4,7.795475008,166.8140406,0,0,0,0.518
936,42G,9,42,937,2.58,2.96,cake,0.261,0.687,0,13.0152516957241,12.6761396408674,12.6126996199852,12.6126996199852,12.6126996199851,1.4963682,2.62630224227905,1,1857,cake,cake,1,1,NN,4,8.993739314,332.4731975,0,0,0,1.013
937,42G,10,42,938,2.96,3.15,so,0.424,0,0,8.86323737783285,8.58223146325182,8.58223146325182,8.58223146325182,8.58223146325182,12.07979,10.4702405929565,,,,,,,,,,,,,,
938,42G,11,42,939,3.15,3.32,that,-0.066,0,0,2.14412681463232,2.15555738225779,2.15555738225779,2.15555738225779,2.15555738225778,4.697159,0.0101613346487283,,,,,,,,,,,,,,
939,42G,12,42,940,3.32,3.394,it,0,0.236,0,3.28363209435565,2.37134938734915,2.46815553240228,2.46815553240228,2.46815553240228,0.8374508,0.00199190946295857,,,,,,,,,,,,,,
940,42G,13,42,941,3.394,3.513,is,0.05,0,0,2.41936693932653,2.15260634528779,2.55701191159876,2.79838894882244,2.79838894882244,1.4261918,0.017078123986721,1,1858,is,be,1,0,VBZ,2,3.879861286,448.9006506,0,0,0,
941,42G,14,42,942,3.513,3.993,level,1.045,0.166,1,10.4783195169377,12.1858321634491,12.6313868673963,12.6825583041086,12.5530420648685,1.4716169,0.503032624721527,1,1859,level,level,2,1,NN,5,7.175218341,254.6747,1,0,1,0.469
942,42G,15,42,943,3.993,4.193,and,0.557,0,1,3.55478575612634,2.55189899506634,2.35334205051142,2.35334205051142,2.35334205051141,5.491693,5.5051302909851,,,,,,,,,,,,,,
943,42G,17,42,944,4.54,4.87,turn,1.421,0,1,9.11146814420766,9.32420192416637,9.34970968749513,9.28622135645509,9.28622135645509,2.4209466,0.068389281630516,1,1860,turn,turn,1,1,VB,4,8.011739578,369.8604395,1,0,1,1.193
944,42G,18,42,945,4.87,5.06,it,0.044,0,0,4.30823372237651,2.26564003704626,2.21584722401378,2.21584722401378,2.21584722401377,9.044819,0.767628729343414,,,,,,,,,,,,,,
945,42G,19,42,946,5.06,5.52,upside,0.641,0.445,1,10.8003078167636,11.0652143712513,11.487438562846,11.4023149668097,11.4023149668096,1.2969104,0.0155062992125749,1,1861,upside,upside,,1,RB,6,9.426439998,294.1151962,1,0,1,0.51
946,42G,20,42,947,5.52,5.77,down,0.695,0.134,1,0.46120592556666,0.437118885749857,0.396009617718305,0.396009617718305,0.396009617718305,2.4548166,0.037354227155447,1,1862,down,down,1,1,RB,4,4.689658833,367.201386,1,0,1,0.336
947,42G,22,42,948,6.57,7.05,Carefully,1.543,0.065,2,13.8224661227322,14.2832099794811,14.4613514905247,14.4425390758865,14.3818845747858,7.0287786,0.00446086097508668,2,1863,Carefully, carefully,2,1,RB,9,9.652344995,304.1945985,0,0,0,
948,42G,23,42,949,7.05,7.383,cut,0.24,0.847,0,3.99662524424348,2.71727015507357,2.85976947473807,2.85976947473807,2.85976947473806,6.3403683,0.00172085431404411,2,1864,cut,cut,1,1,VB,3,7.641384171,378.1273849,1,0,1,0.538
949,42G,24,42,950,7.383,7.538,a,0.391,0.15,0,4.14591653291417,4.33568185221452,4.44014378483439,4.37665545379435,4.37665545379434,0.0123176575,0.0517601445317268,,,,,,,,,,,,,,
950,42G,25,42,951,7.538,8.049,thin,1.007,0.036,1,8.18494464573616,9.05292062476281,8.91848772900652,8.91848772900652,8.91848772900651,3.4939065,1.24306523799896,2,1865,thin,thin,1,1,JJ,4,9.322587919,290.7810932,0,0,0,0.994
951,42G,26,42,952,8.049,8.621,wedge,0.478,0.55,0,8.85559668719043,9.31881973340201,9.03095158049434,9.03095158049434,9.03095158049433,2.7979658,0.691743791103363,2,1866,wedge,wedge,1,1,NN,5,9.570502417,302.0018888,1,0,1,0.58
952,42G,27,42,953,8.621,9.4,out,1.287,1.133,1,9.00217848968022,8.6431906477342,8.57975062685198,8.57975062685198,8.57975062685197,3.4420652,4.25095081329345,,,,,,,,,,,,,,
953,42G,28,42,954,9.4,9.58,of,0.054,0,0,1.13177606620649,1.64647303659582,1.64647303659582,1.64647303659582,1.64647303659582,5.407957,4.75024652481079,,,,,,,,,,,,,,
954,42G,29,42,955,9.58,9.67,the,0,0.075,0,1.18630300021576,1.31175418671583,1.71908759563125,1.71908759563125,1.71908759563124,4.065653,0.0478339418768882,,,,,,,,,,,,,,
955,42G,30,42,956,9.67,10.04,cake,1.609,0,2,11.1234917929956,11.7913303167359,10.6110944959143,10.712109937957,10.7121099379569,0.091469824,0.119170621037483,2,1867,cake,cake,1,1,NN,4,7.35498553,383.1017284,0,0,0,1.013
956,43G,1,43,957,0.14,0.26,They,0,0,0,7.34813530625197,7.34809577975921,7.34809577975921,7.34809577975921,7.3480957797592,6.513477,1.43627595901489,,,,,,,,,,,,,,
957,43G,2,43,958,0.26,0.408,have,1.18,0,1,3.39562601976286,3.0047021441132,3.00311230073768,3.00311230073768,3.00311230073768,3.4067051,1.97729206085205,1,1868,have,have,1,0,VBP,4,4.618028759,309.7270716,0,0,0,
958,43G,3,43,959,0.408,0.492,to,0,0,0,3.52632915174385,4.78790665181521,5.42081857838916,5.39833733665198,5.39833733665198,3.4405491,0.00124543800484389,,,,,,,,,,,,,,
959,43G,4,43,960,0.492,0.692,be,0.405,0.503,0,2.95138447374186,1.62040023656325,1.57581558793116,2.57302014116717,2.57302014116716,1.6959745,0.410476416349411,1,1869,be,be,1,0,VB,2,3.168215922,283.1923944,0,0,0,
960,43G,5,43,961,0.692,0.992,deep,0.739,0.073,1,9.54519234927971,9.70751118567925,9.71805048579085,9.5581098267058,9.49745532560512,8.197917,8.30845832824707,1,1870,deep,deep,1,1,JJ,4,8.844500431,389.284619,1,0,1,0.575
961,43G,6,43,962,0.992,1.51,littered,0.364,0.833,0,14.0696033228072,13.8062569668256,13.9108890829559,13.8757346594771,13.875734659477,14.628628,14.769642829895,1,1871,littered,litter,2,1,VBN,8,10.85704493,434.1792446,0,0,0,0.239
962,43G,7,43,963,1.51,1.75,all,1.042,0.48,1,9.00497444006403,8.5961865111129,8.5961865111129,8.5961865111129,8.5961865111129,4.840186,3.94166374206542,,,,,,,,,,,,,,
963,43G,8,43,964,1.75,2.34,winter,0.375,0.149,0,9.18252854350687,8.23774709925395,8.23774709925395,8.23774709925395,8.23774709925394,8.132229,9.24207019805908,1,1872,winter,winter,2,1,NN,6,9.142455334,346.6778701,0,0,0,0.506
964,43G,10,43,965,2.97,3.085,Well,0,0,0,9.65807671873218,10.0858873213039,9.56513346487789,9.50164513383785,9.50164513383785,6.750609,7.09389066696167,2,1873,Well, well,1,1,RB,4,6.588347956,293.1672047,0,0,0,
965,43G,11,43,966,3.085,3.22,if,1.441,0,1,6.72432929544795,8.68226368378708,8.5880429556459,8.5880429556459,8.5880429556459,4.7424984,0.121101610362529,,,,,,,,,,,,,,
966,43G,12,43,967,3.22,3.39,I,0.525,0,1,3.71950033717048,4.63947698578882,4.41611250070399,4.41611250070399,4.41611250070399,3.5418136,2.23190999031066,,,,,,,,,,,,,,
967,43G,13,43,968,3.39,3.58,could,0.206,0.675,0,4.59020007583374,2.55829926750883,2.85406283734563,2.85406283734563,2.85406283734562,3.2529275,0.163798123598098,2,1874,could,could,1,0,MD,5,,302.2804335,0,0,0,
968,43G,14,43,969,3.58,3.8,dig,0.314,0.053,0,9.62119301119503,10.3557434710517,10.4920242303446,10.4185818108775,10.4185818108774,5.918787,0.908882141113281,2,1875,dig,dig,1,1,VB,3,9.74076081,492.4669802,1,0,1,0.89
969,43G,15,43,970,3.8,3.88,a,0,0.029,0,2.52153166904417,3.75169603797239,3.68825574260064,3.68825574260064,3.68825574260063,2.2914882,0.0319510921835899,,,,,,,,,,,,,,
970,43G,16,43,971,3.88,4.3,hole,0.609,0,1,8.30588967481666,2.38982939516282,2.89476606673539,2.89476606673539,2.89476606673538,0.96155363,0.156103640794754,2,1876,hole,hole,1,1,NN,4,7.04786005,243.4211596,0,0,0,0.348
971,43G,17,43,972,4.3,4.41,in,0.003,0.529,0,1.44356515845228,0.590177474639495,0.893219889291747,0.846689315737374,0.846689315737374,1.0719986,0.288126796483993,,,,,,,,,,,,,,
972,43G,18,43,973,4.41,4.5,the,0.059,0.042,0,1.31239374732788,0.423771111669497,0.298460223632014,0.439588811190769,0.425681078462953,1.0865532,0.305856525897979,,,,,,,,,,,,,,
973,43G,19,43,974,4.5,4.98,garden,0.978,0.329,1,9.17093465460922,8.08220925227927,8.46804271953822,8.66936432267018,8.62789060116109,7.384788,8.34917163848877,2,1877,garden,garden,2,1,NN,6,8.395506612,270.4006172,0,0,0,0.929
974,43G,20,43,975,4.98,5.15,we,0.234,0.988,0,10.4935613717298,11.441499994592,12.1663104678574,12.0816535040273,12.0816535040273,5.554396,2.72062110900878,,,,,,,,,,,,,,
975,43G,21,43,976,5.15,5.33,could,-0.027,0,0,3.82972407957894,4.2238962643629,4.2238962643629,4.2238962643629,4.2238962643629,1.2513682,0.112714573740959,2,1878,could,could,1,0,MD,5,,378.5084657,0,0,0,
976,43G,22,43,977,5.33,5.504,get,0.914,0.076,1,5.01479201414068,3.34525856289291,3.30000704194024,3.30000704194024,3.30000704194023,2.6780837,0.01441893260926,2,1879,get,get,1,1,VB,3,5.958366067,290.3693431,0,0,0,0.915
977,43G,23,43,978,5.504,5.76,rid,0.155,0.004,0,4.21890686812036,4.96505670666537,4.95695432462833,4.88991025617695,4.88991025617694,3.276257,0.146749138832092,2,1880,rid,rid,,1,JJ,3,8.998084491,224.6728864,0,0,0,0.338
978,43G,24,43,979,5.76,5.86,of,0.178,0.179,0,0.321569634665611,0.0118642525099155,0.0321901938556578,0.0314723565488016,0.0314723565488016,0.023051156,0.00374615960754454,,,,,,,,,,,,,,
979,43G,25,43,980,5.86,6.001,some,0,0,0,6.80963076070169,5.29670264622269,4.89268369841905,5.1090736789582,5.04841917785753,3.1558774,0.511975407600402,,,,,,,,,,,,,,
980,43G,26,43,981,6.001,6.127,of,0.141,0.018,0,1.61431466637041,1.27706941482808,0.929895739629982,0.95450660840945,0.893388219997899,0.79139787,0.00110969936940819,,,,,,,,,,,,,,
981,43G,27,43,982,6.127,6.328,that,0.976,0.47,1,6.05069355276926,5.81433775257396,6.89538568266405,6.7730264835092,6.79500486042179,1.9527199,0.66719627380371,,,,,,,,,,,,,,
982,43G,28,43,983,6.328,7.042,stuff,0.651,0.237,1,9.23274420766503,6.44577072954374,3.24890065924727,3.22791126812231,3.22791126812231,3.3734963,1.10104405879974,2,1881,stuff,stuff,1,1,NN,5,8.227602669,523.0108453,1,0,1,0.341
983,44G,1,44,984,0.17,0.31,The,0.633,0,1,1.67849814215294,1.67849690695004,1.67849690695004,1.67849690695004,1.67849690695003,3.2781138,0.477758109569549,,,,,,,,,,,,,,
984,44G,2,44,985,0.31,0.65,kids,1.386,0.428,1,10.4230845371779,11.7631753763503,11.7945220810264,11.7945220810264,11.7945220810264,9.116498,4.99242973327636,1,1882,kids,kid,1,1,NNS,4,8.809872396,426.1152147,0,1,1,1.195
985,44G,3,44,986,0.65,0.87,can,0.414,0.208,0,5.09711307204438,5.29176403054376,5.37350866042803,5.31002032938799,5.31002032938798,4.878753,0.736185133457183,1,1883,can,can,1,0,MD,3,,339.2150957,0,0,0,1.252
986,44G,4,44,987,0.87,1.357,try,0.587,0.014,1,7.55313506912701,7.80372864140245,7.75636272757658,7.75636272757658,7.75636272757657,6.3124065,2.68917798995971,1,1884,try,try,1,1,VB,3,7.132558894,360.5934135,0,1,1,0.428
987,44G,5,44,988,1.357,1.56,and,0.129,0.089,0,2.46325973709052,2.3396315728243,2.20389361658305,2.20389361658305,2.20389361658305,2.8945582,1.97872173786163,,,,,,,,,,,,,,
988,44G,6,44,989,1.56,1.97,guess,0.677,1.195,1,13.2803042786433,13.1985744711938,13.042254878029,12.978766546989,12.9787665469889,5.8419294,4.7216739654541,1,1885,guess,guess,1,1,VB,5,8.896313084,389.7013115,0,1,1,0.991
989,44G,7,44,990,1.97,2.38,how,0.546,0,1,7.23226558863787,6.8657962599786,6.83972140127452,6.83972140127452,6.83972140127452,2.8200483,0.341236621141433,,,,,,,,,,,,,,
990,44G,8,44,991,2.38,2.44,a,0,0.247,0,4.070643542751,4.4269962851796,4.36355598980784,4.36355598980784,4.36355598980783,4.728218,0.923758447170257,,,,,,,,,,,,,,
991,44G,9,44,992,2.44,2.889,story,0.326,0,0,6.79106648460137,5.88197801229116,5.79736826066075,5.79736826066075,5.79736826066074,5.88591,0.13089470565319,1,1886,story,story,2,1,NN,5,8.207535033,344.9860644,0,1,1,0.616
992,44G,10,44,993,2.889,3.47,ends,0.606,1.57,1,6.19693279232179,9.56467122450421,9.19891666658904,9.135428335549,9.13542833554899,1.5725404,2.57897329330444,1,1887,ends,end,1,1,VBZ,4,7.243584219,293.2519165,0,1,1,0.997
993,44G,12,44,994,3.89,4.03,They,0.305,0.078,0,4.58429470801935,4.44046493758808,5.06002734021089,4.99653900917085,4.99653900917084,3.7168484,0.152183592319488,,,,,,,,,,,,,,
994,44G,13,44,995,4.03,4.19,can,0.033,0,0,4.44534096965346,4.41780006235328,4.69256051658846,4.59728025884964,4.59728025884964,0.99396145,0.247879147529602,2,1888,can,can,1,0,MD,3,,256.6013714,0,0,0,1.252
995,44G,14,44,996,4.19,4.42,draw,1.422,0.013,1,7.58577626644109,8.44277431108229,8.61062356259404,8.52948884845225,8.52948884845225,5.8683786,1.82435774803161,2,1889,draw,draw,1,1,VB,4,8.498613973,348.1780116,1,0,1,0.451
996,44G,15,44,997,4.42,5.09,pictures,0.622,0.934,1,7.54909074034681,6.77234520048813,6.69953410694703,6.69953410694703,6.69953410694703,3.123283,1.58864116668701,2,1890,pictures,picture,2,1,NNS,8,7.961772192,447.8650081,0,0,0,0.563
997,44G,16,44,998,5.09,5.25,to,0.095,0.311,0,3.7606872171175,4.03770260286682,4.01060417269394,4.01060417269394,4.01060417269393,4.3686633,1.27458763122558,,,,,,,,,,,,,,
998,44G,17,44,999,5.25,5.73,illustrate,1.038,0.029,1,8.56772633836648,3.30142999567965,3.23943763259482,3.23943763259482,3.23943763259482,3.676749,4.08962154388427,2,1891,illustrate,illustrate,3,1,VB,10,9.500236187,446.9745622,0,0,0,0.786
999,44G,18,44,1000,5.73,6.08,part,0.561,1.123,1,10.0304250642107,10.6307885709327,10.6101315866323,10.5466432555922,10.5466432555922,8.757344,2.13424730300903,2,1892,part,part,1,1,NN,4,7.433326719,357.0923193,0,0,0,0.523
1000,44G,19,44,1001,6.08,6.19,of,-0.015,0,0,0.322037330518763,1.14038186204718,1.14038186204718,1.14038186204718,1.14038186204718,0.09751142,0.00165861309505999,,,,,,,,,,,,,,
1001,44G,20,44,1002,6.19,6.24,a,0,0,0,3.49323147833628,2.20342465121581,3.55059704585175,3.55059704585175,3.55059704585175,2.6834295,1.78108370304107,,,,,,,,,,,,,,
1002,44G,21,44,1003,6.24,6.702,story,0.609,0,1,6.79106648460137,6.78698317830748,6.79515308476965,6.44726010975016,6.44726010975016,0.48230618,0.330344438552856,2,1893,story,story,2,1,NN,5,7.34388258,416.8187205,0,0,0,0.616
1003,44G,22,44,1004,6.702,6.85,they,-0.034,0.32,0,7.72328893475838,6.98723372328141,7.12318454615556,7.14280670491631,7.08215220381564,4.803747,0.0182060338556766,,,,,,,,,,,,,,
1004,44G,23,44,1005,6.85,6.95,have,0.126,0,0,3.61579764259906,3.49841548765776,3.7249851870202,3.66149685598016,3.66149685598015,2.8447556,0.26060003042221,2,1894,have,have,1,0,VBP,4,4.680264833,351.116418,0,0,0,
1005,44G,24,44,1006,6.95,7.4,listened,1.114,0.405,1,9.07317356047055,10.2034808331856,9.85731878916163,9.79383045812159,9.79383045812159,8.22585,1.30609464645385,2,1895,listened,listen,2,1,VBN,8,8.856580241,421.8270962,1,0,1,0.996
1006,44G,25,44,1007,7.4,7.62,to,0.426,0.012,0,0.178997180696141,0.239402616856744,0.280319073146913,0.280319073146913,0.280319073146913,0.054502517,0.00208969973027706,,,,,,,,,,,,,,
1007,45G,1,45,1008,0.18,0.47,Each,2.039,0.214,2,7.11864284234144,7.11862033419973,7.11862033419973,7.11862033419973,7.11862033419973,8.221031,0.55089271068573,,,,,,,,,,,,,,
1008,45G,2,45,1009,0.47,0.88,month,0.419,0.757,0,8.19261498124816,7.51608941276535,7.64367159875538,7.64367159875538,7.64367159875538,3.1487026,4.03085136413574,1,1896,month,month,1,1,NN,5,7.938909992,223.6920759,0,0,0,0.73
1009,45G,3,45,1010,0.88,1.03,the,0.086,0,0,4.55344702531433,2.49252828151182,2.88169075782779,2.81820242678775,2.81820242678774,3.4444358,0.00165397161617875,,,,,,,,,,,,,,
1010,45G,5,45,1011,1.07,1.47,pressure,0.988,0.166,1,8.79841612562024,9.06866644233761,9.09706348249142,9.03357515145138,9.03357515145138,9.873735,1.58889472484588,1,1897,pressure,pressure,2,1,NN,8,9.364088414,240.4018488,0,1,1,0.604
1011,45G,6,45,1012,1.47,1.65,of,0.509,0,1,1.78891320376595,1.61706175761733,2.10592569458122,2.10592569458122,2.10592569458121,2.0213175,3.29075813293457,,,,,,,,,,,,,,
1012,45G,7,45,1013,1.65,1.775,the,0,0.559,0,1.18630300021576,2.63863109976641,1.07674475768022,1.54459514844023,1.54459514844023,1.7893897,3.76816320419311,,,,,,,,,,,,,,
1013,45G,8,45,1014,1.775,2.233,work,1.247,1.057,1,6.86390392913764,6.63731227061256,7.1516183679068,7.19928292634465,7.13217956815413,6.554618,2.47672963142395,1,1898,work,work,1,1,NN,4,6.365769033,251.2815674,0,1,1,0.806
1014,45G,9,45,1015,2.233,2.52,was,0.038,0.192,0,2.97746043040406,2.55803465959896,2.47670972421075,2.7373320460663,2.73733204606629,6.827092,3.52131867408752,1,1899,was,be,1,0,VBD,3,3.583467296,185.5079937,0,0,0,
1015,45G,10,45,1016,2.52,3.07,greater,1.371,0.429,1,9.15862270109308,8.92442603556487,9.44297354512405,9.5698876235906,9.45963835365555,5.469371,3.97669601440429,1,1900,greater,greater,2,1,JJR,7,inf,327.1090447,1,0,1,0.558
1016,45G,12,45,1017,3.88,3.97,He,0,0,0,3.34230972183918,4.53722579186825,4.61826333671534,4.58943040718302,4.58943040718301,6.2953005,0.518341660499572,,,,,,,,,,,,,,
1017,45G,13,45,1018,3.97,4.223,should,1.073,0.526,1,8.74544293961289,8.78931295474564,8.58894437927249,8.52545604823245,8.52545604823244,5.9201393,5.19526481628418,2,1901,should,should,1,0,MD,6,,448.8812351,0,0,0,
1018,45G,14,45,1019,4.223,4.735,draw,0.781,0,1,8.89339883670521,9.17346489912502,9.44492571468321,9.41182557086985,9.41182557086984,7.51911,0.382260650396347,2,1902,draw,draw,1,1,VB,4,8.683971319,326.9058092,1,0,1,0.451
1019,45G,15,45,1020,4.735,4.85,a,0.245,0.25,0,3.55629188019427,4.09217669764097,4.02873640226921,4.02873640226921,4.02873640226921,2.471776,0.0802348554134368,,,,,,,,,,,,,,
1020,45G,16,45,1021,4.85,5.62,graph,1.299,1.795,1,9.81910106249378,10.1894039119718,9.99612265624247,9.99612265624247,9.99612265624246,5.653111,4.00016450881958,2,1903,graph,graph,1,1,NN,5,10.07166512,195.1699336,1,0,1,0.566
1021,45G,17,45,1022,5.62,5.75,of,0.068,0,0,2.36528948192765,2.12881372980639,1.99157719795937,1.99157719795937,1.99157719795936,1.2850366,0.105688169598579,,,,,,,,,,,,,,
1022,45G,18,45,1023,5.75,5.89,the,1.595,0.791,2,1.18630300021576,0.872815915718432,1.54514412750636,1.50007733800945,1.50007733800944,1.0521076,0.128300815820693,,,,,,,,,,,,,,
1023,45G,19,45,1024,5.89,6.5,increasing,0.191,0,0,9.13096623369948,9.85260415694169,9.97003187714547,9.824008935345,9.76335443424433,6.7712083,3.04824447631835,2,1904,increasing,increase,3,1,VBG,10,7.352344884,300.8313703,1,0,1,0.847
1024,45G,21,45,1025,6.57,7.05,pressure,1.016,0,1,4.44683364373428,4.14347247811175,3.47650847802376,3.3311637998595,3.33116379985949,1.120127,0.800092935562133,2,1905,pressure,pressure,2,1,NN,8,7.161342638,404.9126935,0,0,0,0.604
1025,45G,22,45,1026,7.05,7.47,upon,0.092,0.856,0,7.00722754086994,7.26658885781058,7.302304337895,7.39279804715621,7.33214354605554,6.4685793,5.14511489868164,,,,,,,,,,,,,,
1026,45G,23,45,1027,7.47,7.69,his,-0.025,0.294,0,3.0528360796526,3.4416957940136,3.39433015467726,3.39433015467726,3.39433015467725,1.8720806,1.4859459400177,,,,,,,,,,,,,,
1027,45G,24,45,1028,7.69,8.26,work,1.468,1,1,4.75516169745763,5.13404014892775,4.98887416344951,4.98887416344951,4.98887416344951,3.3252385,1.7937399148941,2,1906,work,work,1,1,NN,4,6.280621939,332.774851,0,0,0,0.806
1028,46G,1,46,1029,0.07,0.15,The,0,0,0,1.67849814215294,1.67849690695004,1.67849690695004,1.67849690695004,1.67849690695003,3.2781138,1.26883387565612,,,,,,,,,,,,,,
1029,46G,2,46,1030,0.15,0.75,players,1.625,0.519,2,8.46565026876802,9.09053941526951,9.08766550985831,9.08766550985831,9.0876655098583,8.57829,6.70583248138427,1,1907,players,player,2,1,NNS,7,8.421176108,364.4662066,0,1,1,0.831
1030,46G,3,46,1031,0.75,0.98,are,0.844,0.085,1,4.13285796786809,3.42192156805152,4.35733029270837,4.32476814837981,4.3247681483798,2.537606,0.00843486189842224,1,1908,are,be,1,0,VBP,3,3.210918192,258.0849184,0,0,0,
1031,46G,4,46,1032,0.98,1.57,considered,0.254,0,0,5.20473822204331,5.72328463364436,5.7372385835473,5.67374970352819,5.67374970352819,6.9905305,2.70960760116577,1,1909,considered,consider,3,1,VBN,10,7.787267738,357.3630693,0,0,0,0.827
1032,46G,5,46,1033,1.57,1.71,to,0,0.93,0,2.08461720937407,1.37427604010995,1.75561391779634,1.6921255867563,1.6921255867563,1.3726469,0.000102276339021045,,,,,,,,,,,,,,
1033,46G,6,46,1034,1.71,1.86,be,0.007,0.082,0,2.95138447374186,0.220826846507225,0.16773032892155,0.206210827850524,0.206210827850524,0.26683512,0.000425605801865458,1,1910,be,be,1,0,VB,2,3.369687778,334.6023289,0,0,0,
1034,46G,7,46,1035,1.86,2.76,wealthy,1.708,1.148,2,12.8799634905828,13.6725629968923,14.4616523310529,14.2721623247543,14.1655341207394,8.789756,2.55511093139648,1,1911,wealthy,wealthy,2,1,JJ,7,10.84041686,279.556003,0,1,1,0.257
1035,46G,8,46,1036,2.76,2.88,and,0,0,0,2.68820281148,3.59869721917858,3.53525692380682,3.53525692380682,3.53525692380682,1.6019138,0.0579505376517772,,,,,,,,,,,,,,
1036,46G,9,46,1037,2.88,3.2,able,0.845,0,1,9.59113421140804,9.86513625106335,9.70804589128966,9.70804589128966,9.70804589128966,4.884003,0.0575811378657817,1,1912,able,able,2,1,JJ,4,6.958035421,270.3409598,0,1,1,0.778
